body,created_at,rate,product_name,user_name
پشیمون نمیشید,2 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سپهر محمد پور امیر کیاسر
گوشی با این قیمت و کیفیت عالی درود سامسونگ مثل همیشه درجه یک🖐👏,1 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سجاد ثابت کاربر دیجی کالا
خیلی سریع تحویل گرفتم,1 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سجاد فیضی
بين گوشي هايي كه توي اين رنج قيمت مقايسه كردم به نظرم اين گوشي خيلي خوب بود يكي از نقات قوتش تراشه اسنپ دارگونه . گوشي به آكبند به دستم رسيد و خيلي راحت ب كد روي جعبه رجيستر شد . خيلي خوش دسته . يه شارژر 25 وات سامسونگ هم از ديجي كالا گرفتم كه سوپر فست شارژ هست .,1 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,مجید غلامرضائی روزبهانی
عالی بود خیلی دورود بر سامسونگ ,1 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سعید ویسی کنگاوری
"ممنون 
مثل همیشه عالی و سر وقت رسید 
و همه چیز همانطور که میخواستم بود 
",30 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سعید صمیمی
کیفیت گوشی بسیار خوب، شارژ معمولی استفاده عادی در حد یک روز,29 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,محمدتقی نجاتی
گوشی خوبیه فقط کمی سنگین هست.. پیشنهادی نمیکنم,29 مهر 1404,3,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سجاد کاظمی
"من این موبایل از بیرون خریدم ساخت ویتنام 
حقیقتش مشلکلاتی که دوستان میگن مثل داغ کردن و زود خالی کردن باتری یا دیر شارژ شدن باهاش مواجه نشدم چند روزی که خریدم.
موبایل قبلی من آیفون ۱۳ بود کیفیت صفحه این موبایل از آیفون بیشتر دوست دارم اما از نظر دوربین راستش حرفی برای گفتن نداره و طبیعیه خب ولی من مدل قبل تر از این موبایل a35 هم داشتم از اون هم خیلی راضی بودم ولی داغ میکرد ولی این موبایل که دارم باهاش کار میکنم واقعا راضی هستم.",29 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,سیدمحمد میرمحمدی
خوبه ,28 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A36 دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت - ویتنام,مصطفی سپهری
همه چیش خوب بود من واسه کاربرد عادی خرید کردم ولی قاب اصلی پشتش یکم بیرونزدگی داشت که رفتم گوشی فروشی چسبش زدم,13 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,زهرا رسائی
تو رنج قیمتی خوبه بخاطر یسال بیشتر ابدیت شدن گرفتم وگرنه تفاوتی با ۰۶ نداره..البته ب نظرم بیشتر از ۵ سالم این گوشی کار نکنه و پس بهتر است همون ۰۶ بگیرید با ۲ تومن ارزانتر,12 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,رحیمه قائدی
در کل گوشیه خوبیه با این پول ارزششو داره.,12 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,عرفان اژدری
"خداقوت ب همه اونهایی که شرایط رو فراهم کردند
راضیم نسبت ب قیمت عاليه وکاربردی",12 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,نورالدین مشهدی
قیمت بالا بود ,12 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,مجید بختیاری آبباریک
من خرید کردم  حالا یا شانس منه از همون روز اول مشگل تاچ کلیک داشت برا خودش کلیک میکنه پشت سرهم برنامه باز میکنه 2روز دستم بود دادم گارانتی حالا معلوم نیست تعویض میکنن یا چی 14میلیون برام آب خورد ولی اون چیزی نبود که فکر میکردم ,11 آبان 1404,0,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,مسعود کریم نوری
یه نظر بنده صفحه نمایش خوبی ندارد به نظر من a06  که یک مدل از این گوشی پایین تر می‌باشد صفحه نمایش بهتری دارد,11 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,سعید صادقی
"باسلام احترام خداقوت خدمت تمامی عزیزان این گوشی کاملا به صرفه میباشا و سامسونگ جز عالی ترین برند بازار هست و a07 گوشی بروز جدیده اندروید آخرین نسخس و دوربین باکیفیته و رمش عالیه و دوسیمکارته هست و ظاهر شیک قشنگی داره و رنگ یاسی و مشکی قشنگه و قیمت مناسبه اگر ارزون میخواهید گوشی عالی هست حتما بخرید رم‌۴و۶ عالیه 
فقط من‌گارانتی هماهنگ سفارش دادم برام‌گارانتی دیگه ای فرستادن و با بیمه سفارش دادم‌بیمه مو ندادن فقط پول گرفتن در کل خود گوشی خوبه ",10 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,محمدرضا لیلازمهرآبادی
عالی بود ,9 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,نیلوفر نوروزی اندیش
گوشی کاملی هست تنها کمبود این گوشی نداشتن اینترنت ۵g است که البته فعلا در کشور جا نیفتاده و ساپورت کامل نمی شود و البته مسئله جالب که هست کابل شارژ همراه گوشی هر دو طرفش تایپ سی و البته و متاسفانه آداپتور شارژ همراه گوشی نیست که تو گوشی های سامسونگ طبیعی و شیائومی با همین ترفند گذاشتن آداپتور  شارژ تونسته مشتری جذب کنه,8 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,محسن شادابی
میکروفن گوشی خرابه وصدا رو خیلی ضعیف ضبط میکنه هم زمان فیلم برداری هم زمان ضبط صدا ودرخواست مرجوعی دادیم ولی متاسفانه تاالان دیجی کالا جوابی نداده ،چرا باید گوشیه نو این ایرادات رو داشته باشه,8 آبان 1404,1,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,کاربر دیجی‌کالا
رنگ یاسیش خیلی قشنگه البته من دوتا خرید کردم برلی هدیه دادن ،مشکی و یاسی ،در کل خوبه برای روزمره,8 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,نرگس محمدی
گوشی خوبیه راحت ریجستر شد ،من برای هدیه خریدم,8 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,نرگس محمدی
 متاسفانه چندوقتی هست سیاست دیجی کالا تغییر کرده من مشتری قدیمی هستم اول که کیف پولم با شماره دیگه نزدیک ۶۰۰۰۰۰ هزار تومن بود ولی هرچی تماس گرفتم نتونستم با شماره جدیدم بگیرم با وجود کد ملی شماره حسابم دیگه دسترسی به خط قبلیم نداشتم دوم که این گوشی رو خریدم بخاطر داشتن smart viaw که در توضیحات زده بود این ویژگی رو داره ولی الان دستم رسیده متاسفانه نداره این آبشن رو و این موردها قبلا در دیجی کالا نبود,7 آبان 1404,3,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,سیدمحمدرضا صادقی
گرونه .....,7 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,کاربر دیجی‌کالا
عالی بود ممنونم,7 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,پژمان قهرمانی
خوب وموردقبول,6 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,فرامرز باقری
 سلام من خریدم یک ماه هست به قیمت واقعاعالیه رون شفاف تصویربرداری عالی ازa16بهتره به قیمتش خیلی بیشترمیرزه 2025وجدیدهست لوازمش هنوزتوبازارزیادنیست اصن داغ نمیکنه هیچ عیبی ندیدم که بگم رم 126خریدم پیشنهادمیکنم,6 آبان 1404,0,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,مهرداد شهباززادگان
بنظرم خوب هست,5 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,طاهره محب رسول
گوشی خوبی هست,5 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A07 دو سیم کارت ظرفیت 128گیگابایت و رم 6 گیگابایت ,طاهره محب رسول
تجربه ۱ سال کار کردن با این گوشی بگم که تو استفاده های معمولی تاچش از کار میفته وقتی که وان یو آی ۸ آپدیت کردم بدتر شده کیفیت دوربینش نسبت به قیمتش خوبه و از نظر باتری میتونه با استفاده سبک به زور یک روز نگهداری کنه به شدت تو جابه‌جا شدن برنامه ها تاخیر و باگ داره که بیزار میشد از نظر من کمی پول بزارین A16 رو بگیرین,11 آبان 1404,0,گوشی موبایل سامسونگ مدل Galaxy A05 دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت ,mohamdhosin saljooghi
